ID_Carro,Marca,Año,Tamaño_Motor,Combustible,Transmision,Kilometraje,Condicion,Precio,Modelo
1064.0,Ford,2005,2.1,Eléctrico,Manual,45667,Nuevo,15792.23,Explorer
1066.0,Honda,2021,4.2,Eléctrico,Automática,234907,Nuevo,17263.61,CR-V
1067.0,Toyota,2018,4.0,Diésel,Manual,57560,Usado,65128.56,Prius
1068.0,Tesla,2008,1.1,Eléctrico,Manual,214601,Nuevo,73407.43,Modelo X
1069.0,Toyota,2011,4.6,Híbrido,Automática,159487,Nuevo,20281.08,RAV4
1070.0,Mercedes,2010,2.6,Eléctrico,Automática,184286,Nuevo,65102.64,C-Class
1071.0,Tesla,2013,4.3,Eléctrico,Automática,280141,Nuevo,9983.75,Modelo Y
1072.0,Mercedes,2022,3.8,Gasolina,Manual,121266,Nuevo,32860.28,GLC
1073.0,Ford,2015,2.7,Diésel,Automática,3679,Nuevo,92510.06,Explorer
1074.0,Tesla,2000,1.7,Híbrido,Manual,40308,Nuevo,21314.46,Modelo S
1075.0,Audi,2012,1.5,Gasolina,Automática,206096,Usado,11200.65,Q7
1076.0,Toyota,2022,5.2,Diésel,Manual,170914,Usado,47149.43,RAV4
1077.0,Honda,2020,5.6,Híbrido,Automática,5695,Usado,85808.73,Civic
1078.0,BMW,2020,4.2,Híbrido,Manual,226812,Usado,12283.88,X3
1080.0,Toyota,2001,3.0,Diésel,Automática,23382,Usado,90478.61,Corolla
1082.0,Audi,2005,4.9,Híbrido,Manual,193295,Nuevo,34513.51,A4
1083.0,BMW,2022,1.6,Gasolina,Automática,133438,Nuevo,78949.96,Serie 3
1086.0,Tesla,2000,2.8,Eléctrico,Automática,221968,Nuevo,15601.56,Modelo Y
1087.0,Mercedes,2003,2.3,Gasolina,Manual,113831,Usado,92452.65,E-Class
1088.0,Mercedes,2019,1.1,Eléctrico,Automática,61836,Usado,93816.62,C-Class
1089.0,Honda,2001,3.7,Híbrido,Automática,294067,Usado,19754.74,Fit
1090.0,BMW,2004,5.3,Híbrido,Manual,255033,Usado,8218.17,Serie 3
1092.0,Mercedes,2008,3.8,Diésel,Automática,283083,Usado,50813.9,GLC
1093.0,Honda,2019,3.6,Diésel,Manual,243772,Nuevo,59347.16,Fit
1094.0,Audi,2005,1.4,Gasolina,Automática,18800,Usado,63510.95,A3
1095.0,Honda,2017,3.7,Diésel,Automática,56440,Usado,80018.5,Accord
1096.0,Mercedes,2005,2.9,Gasolina,Manual,127521,Nuevo,82138.86,GLA
1097.0,Ford,2018,4.0,Híbrido,Manual,121327,Nuevo,23422.9,Mustang
1098.0,Ford,2011,2.9,Eléctrico,Manual,49648,Usado,27480.49,Fiesta
1099.0,Tesla,2010,2.2,Híbrido,Manual,291908,Nuevo,88299.14,Modelo X
1100.0,Ford,2001,1.5,Híbrido,Manual,294614,Nuevo,82854.17,Mustang
1101.0,Tesla,2014,2.6,Híbrido,Manual,256160,Nuevo,63673.84,Modelo S
1102.0,Tesla,2011,1.5,Diésel,Automática,169573,Usado,99496.42,Modelo S
1103.0,Mercedes,2011,1.9,Diésel,Automática,57207,Usado,74842.47,GLA
1105.0,Tesla,2020,3.2,Eléctrico,Automática,134288,Nuevo,85431.19,Modelo S
1106.0,BMW,2023,3.7,Diésel,Automática,153144,Usado,44399.6,Serie 5
1107.0,Audi,2001,5.4,Gasolina,Automática,93778,Usado,8434.5,Q7
1108.0,Honda,2021,6.0,Híbrido,Automática,130016,Usado,35535.02,Fit
1109.0,Honda,2002,3.9,Eléctrico,Manual,124288,Usado,77537.37,Fit
1110.0,Mercedes,2011,5.1,Eléctrico,Automática,168204,Nuevo,96219.59,GLC
1111.0,Ford,2015,2.6,Eléctrico,Automática,110573,Nuevo,31232.96,Mustang
1112.0,Ford,2020,2.5,Eléctrico,Manual,120730,Nuevo,28419.05,Explorer
1113.0,Tesla,2023,3.0,Eléctrico,Manual,64186,Usado,58543.58,Modelo Y
1114.0,Toyota,2000,4.4,Gasolina,Manual,267104,Usado,82109.97,Camry
1116.0,Audi,2002,2.6,Eléctrico,Automática,237677,Nuevo,58196.1,A3
1117.0,BMW,2019,1.7,Híbrido,Manual,257506,Nuevo,64982.02,X5
1119.0,Tesla,2008,1.6,Eléctrico,Automática,238217,Nuevo,46094.56,Modelo X
1120.0,Toyota,2018,3.9,Eléctrico,Manual,280027,Nuevo,29259.73,Camry
1121.0,Toyota,2014,4.5,Híbrido,Manual,29782,Nuevo,89019.71,Camry
1122.0,Tesla,2017,4.5,Eléctrico,Manual,148051,Usado,15692.68,Modelo X
1123.0,Mercedes,2010,4.8,Eléctrico,Manual,295890,Nuevo,69575.35,E-Class
1126.0,BMW,2021,4.7,Gasolina,Automática,56,Nuevo,33444.21,X3
1127.0,Toyota,2016,4.1,Eléctrico,Automática,293601,Nuevo,35708.31,Prius
1128.0,Toyota,2004,1.9,Gasolina,Automática,132773,Nuevo,29737.34,Prius
1129.0,Audi,2011,1.1,Diésel,Automática,187453,Nuevo,76515.33,A3
1130.0,BMW,2010,2.4,Eléctrico,Manual,181510,Nuevo,39743.01,X3
1131.0,Toyota,2014,3.2,Diésel,Manual,80636,Nuevo,74003.92,RAV4
1133.0,Honda,2000,5.2,Diésel,Automática,20505,Nuevo,56988.37,Accord
1134.0,Ford,2019,2.0,Híbrido,Automática,33525,Nuevo,56612.31,Focus
1135.0,Toyota,2015,1.6,Eléctrico,Manual,211474,Nuevo,97705.95,RAV4
1136.0,Audi,2001,5.8,Híbrido,Manual,96008,Nuevo,39870.93,A4
1137.0,Honda,2001,1.5,Híbrido,Manual,44348,Usado,24729.99,Accord
1138.0,Tesla,2002,3.4,Diésel,Automática,202259,Nuevo,91620.23,Modelo 3
1139.0,BMW,2007,3.9,Diésel,Automática,269417,Nuevo,21609.73,Serie 5
1140.0,Tesla,2023,3.7,Diésel,Manual,206641,Nuevo,84270.17,Modelo 3
1141.0,Mercedes,2014,1.4,Eléctrico,Manual,134607,Nuevo,19270.42,C-Class
1142.0,Honda,2006,1.3,Eléctrico,Automática,214096,Usado,67578.81,Accord
1143.0,Tesla,2005,1.5,Diésel,Automática,107157,Nuevo,19301.38,Modelo 3
1144.0,Toyota,2008,3.9,Eléctrico,Manual,908,Nuevo,92693.15,Prius
1145.0,BMW,2019,3.7,Eléctrico,Automática,252299,Nuevo,58675.79,X5
1146.0,Ford,2000,2.2,Híbrido,Manual,201225,Nuevo,36281.01,Mustang
1147.0,Honda,2007,4.2,Híbrido,Manual,108352,Nuevo,18330.66,Accord
1148.0,Toyota,2022,5.1,Diésel,Automática,95967,Nuevo,40263.26,Camry
1149.0,Audi,2022,1.2,Eléctrico,Automática,35079,Usado,71976.9,A4
1150.0,Mercedes,2002,3.5,Híbrido,Automática,212628,Nuevo,41570.33,GLC
1151.0,BMW,2003,4.4,Gasolina,Manual,111889,Nuevo,28378.94,X5
1152.0,Honda,2014,2.3,Eléctrico,Automática,262063,Nuevo,59853.9,CR-V
1153.0,Honda,2005,2.5,Gasolina,Automática,46105,Usado,44693.08,Fit
1154.0,Ford,2014,4.1,Diésel,Manual,132957,Nuevo,20751.59,Fiesta
1155.0,Ford,2020,5.5,Eléctrico,Manual,1049,Usado,19628.86,Mustang
1156.0,Audi,2002,5.0,Diésel,Automática,53281,Nuevo,72208.89,Q7
1157.0,Mercedes,2020,3.9,Diésel,Manual,66697,Nuevo,97593.83,C-Class
1158.0,Audi,2020,4.7,Diésel,Manual,36534,Usado,27143.94,Q7
1159.0,Toyota,2013,2.8,Diésel,Manual,93034,Nuevo,78449.12,Prius
1160.0,Toyota,2019,4.2,Diésel,Automática,58097,Usado,13322.64,Camry
1161.0,Audi,2013,3.3,Eléctrico,Automática,184885,Usado,41249.71,Q7
1162.0,Mercedes,2003,1.9,Gasolina,Manual,287181,Nuevo,53135.37,GLC
1163.0,Audi,2011,4.5,Eléctrico,Manual,27278,Nuevo,30530.96,Q7
1164.0,Mercedes,2016,3.8,Eléctrico,Manual,139344,Nuevo,55309.95,C-Class
1165.0,Mercedes,2006,2.8,Eléctrico,Automática,73277,Usado,88848.37,C-Class
1166.0,Tesla,2008,5.6,Híbrido,Manual,4694,Nuevo,94721.61,Modelo 3
1167.0,BMW,2002,1.1,Híbrido,Manual,58150,Nuevo,14552.91,Serie 3
1168.0,Mercedes,2012,2.6,Eléctrico,Automática,67470,Usado,30825.36,GLA
1169.0,Ford,2014,1.3,Gasolina,Manual,21556,Nuevo,98017.72,Explorer
1170.0,Mercedes,2017,4.8,Eléctrico,Automática,195543,Usado,30689.75,GLC
1171.0,Mercedes,2018,4.5,Diésel,Automática,49086,Nuevo,70807.2,C-Class
1172.0,Mercedes,2000,2.7,Híbrido,Automática,149979,Nuevo,29078.1,E-Class
1173.0,Tesla,2005,4.4,Híbrido,Manual,248399,Nuevo,38854.73,Modelo 3
1174.0,Tesla,2022,3.0,Eléctrico,Manual,179559,Usado,23171.5,Modelo S
1175.0,Toyota,2001,4.8,Eléctrico,Automática,99468,Nuevo,86348.52,Camry
1177.0,Ford,2013,3.1,Gasolina,Automática,68602,Nuevo,33206.69,Focus
1178.0,Ford,2005,5.7,Diésel,Manual,2460,Nuevo,83241.03,Mustang
1179.0,Tesla,2013,2.3,Eléctrico,Automática,72356,Nuevo,39032.96,Modelo S
1181.0,BMW,2020,3.9,Eléctrico,Manual,16191,Usado,77017.26,X5
1182.0,Tesla,2007,5.8,Híbrido,Manual,84631,Nuevo,61662.39,Modelo S
1183.0,Mercedes,2002,2.9,Diésel,Manual,245702,Nuevo,31066.33,E-Class
1184.0,Honda,2018,1.3,Gasolina,Manual,272673,Nuevo,29034.98,Fit
1185.0,BMW,2013,2.7,Híbrido,Automática,32175,Nuevo,97684.22,Serie 3
1186.0,BMW,2019,3.5,Híbrido,Automática,279819,Usado,86937.6,Serie 5
1187.0,Ford,2016,1.8,Híbrido,Manual,157048,Nuevo,81930.84,Focus
1189.0,Tesla,2023,6.0,Diésel,Automática,62821,Nuevo,76742.79,Modelo Y
1190.0,Mercedes,2013,3.3,Eléctrico,Manual,12204,Nuevo,25381.32,C-Class
1191.0,Mercedes,2005,2.8,Gasolina,Manual,269538,Nuevo,97851.95,GLA
1192.0,Toyota,2022,3.0,Gasolina,Manual,246464,Nuevo,9948.47,RAV4
1193.0,Mercedes,2021,1.6,Híbrido,Manual,33593,Nuevo,38453.16,E-Class
1194.0,Mercedes,2015,5.4,Híbrido,Automática,208260,Usado,45721.54,GLC
1195.0,Ford,2018,3.1,Diésel,Automática,115064,Usado,83299.28,Mustang
1196.0,Mercedes,2013,2.9,Híbrido,Manual,53365,Nuevo,77791.17,E-Class
1198.0,Honda,2002,3.2,Gasolina,Manual,220511,Usado,58728.23,CR-V
1199.0,Tesla,2009,4.2,Eléctrico,Manual,206971,Usado,84381.54,Modelo X
1200.0,Ford,2018,1.3,Eléctrico,Manual,103700,Nuevo,6728.96,Mustang
1201.0,Honda,2008,5.1,Gasolina,Automática,68247,Usado,81206.92,Accord
1202.0,Ford,2019,5.7,Gasolina,Automática,182631,Nuevo,94955.12,Fiesta
1203.0,Audi,2012,4.2,Diésel,Automática,156270,Usado,8046.13,A3
1204.0,BMW,2006,5.8,Diésel,Automática,153560,Nuevo,9330.19,X3
1205.0,Audi,2013,1.8,Gasolina,Automática,169587,Nuevo,37728.83,A3
1206.0,Mercedes,2008,3.4,Híbrido,Manual,290042,Nuevo,13338.11,C-Class
1207.0,Honda,2022,4.0,Eléctrico,Manual,181142,Usado,50531.23,CR-V
1208.0,Mercedes,2018,3.9,Gasolina,Automática,62613,Nuevo,74227.52,GLC
1209.0,BMW,2014,3.0,Híbrido,Automática,96707,Nuevo,58855.43,Serie 5
1210.0,Ford,2019,2.7,Gasolina,Automática,47003,Nuevo,23661.03,Mustang
1211.0,BMW,2013,1.6,Eléctrico,Manual,48478,Nuevo,67207.07,X5
1212.0,Toyota,2023,3.0,Eléctrico,Automática,59030,Nuevo,70061.18,RAV4
1213.0,BMW,2005,1.8,Diésel,Manual,184133,Usado,93582.37,Serie 3
1214.0,Toyota,2020,4.7,Diésel,Manual,145921,Nuevo,18945.71,RAV4
1215.0,BMW,2003,2.0,Diésel,Automática,246160,Nuevo,70771.94,Serie 5
1216.0,Tesla,2007,1.3,Diésel,Manual,267589,Usado,91585.59,Modelo 3
1217.0,Toyota,2016,3.8,Eléctrico,Manual,149112,Nuevo,52648.59,RAV4
1218.0,Honda,2008,4.0,Híbrido,Automática,262390,Nuevo,39370.97,CR-V
1219.0,Mercedes,2000,5.4,Híbrido,Manual,31153,Nuevo,21221.2,C-Class
1220.0,Mercedes,2023,3.9,Híbrido,Automática,267356,Nuevo,87344.75,GLC
1221.0,Audi,2019,2.7,Gasolina,Manual,134411,Usado,42453.41,A3
1223.0,Ford,2010,3.7,Diésel,Automática,296751,Usado,85537.04,Fiesta
1225.0,BMW,2002,3.8,Eléctrico,Automática,104509,Usado,59521.86,X5
1226.0,Audi,2008,5.5,Gasolina,Manual,135467,Nuevo,7581.53,Q5
1227.0,Ford,2013,3.0,Gasolina,Manual,127378,Nuevo,30006.03,Explorer
1228.0,Ford,2008,2.5,Híbrido,Automática,87687,Nuevo,72475.92,Fiesta
1229.0,Toyota,2003,1.7,Eléctrico,Manual,102652,Usado,69401.54,Prius
1230.0,Mercedes,2003,1.8,Diésel,Automática,55773,Nuevo,38570.1,C-Class
1231.0,Honda,2007,3.2,Híbrido,Manual,202668,Nuevo,81817.76,Accord
1232.0,Honda,2001,4.0,Diésel,Manual,27584,Nuevo,27404.42,Accord
1233.0,Audi,2008,1.4,Híbrido,Automática,244901,Nuevo,48820.7,A4
1234.0,Tesla,2013,5.7,Diésel,Manual,265482,Usado,49890.41,Modelo S
1235.0,Honda,2021,4.8,Gasolina,Manual,62601,Nuevo,37377.59,Fit
1236.0,BMW,2008,3.9,Híbrido,Manual,136559,Usado,95693.28,Serie 5
1237.0,Honda,2023,5.1,Diésel,Manual,36282,Nuevo,71184.98,Civic
1238.0,Audi,2022,1.4,Diésel,Manual,226137,Nuevo,56223.94,Q5
1239.0,Honda,2015,3.4,Eléctrico,Manual,95798,Nuevo,53498.93,Accord
1240.0,BMW,2016,4.2,Híbrido,Manual,130963,Usado,20133.13,X5
1241.0,Toyota,2015,5.1,Diésel,Manual,159876,Usado,40357.76,RAV4
1242.0,Tesla,2011,4.9,Eléctrico,Automática,140987,Nuevo,68913.46,Modelo Y
1243.0,Audi,2002,2.4,Diésel,Manual,273302,Nuevo,92834.17,A4
1244.0,Toyota,2010,5.7,Híbrido,Manual,205229,Nuevo,82564.09,Prius
1245.0,Toyota,2013,1.6,Gasolina,Automática,10547,Nuevo,33537.03,Camry
1246.0,Toyota,2017,5.4,Híbrido,Automática,264603,Usado,46225.88,Camry
1247.0,Ford,2020,5.9,Híbrido,Automática,63146,Usado,12877.16,Fiesta
1248.0,Tesla,2020,1.9,Diésel,Manual,107761,Nuevo,14706.37,Modelo 3
1249.0,Mercedes,2004,4.6,Diésel,Automática,82970,Nuevo,49671.89,GLC
1250.0,Tesla,2015,1.2,Híbrido,Automática,191889,Nuevo,55370.84,Modelo X
1251.0,Ford,2019,3.0,Eléctrico,Manual,169319,Nuevo,30082.57,Mustang
1253.0,Tesla,2002,3.9,Eléctrico,Automática,35577,Usado,71821.17,Modelo S
1254.0,Toyota,2011,5.7,Diésel,Automática,2921,Usado,33416.03,Prius
1255.0,Audi,2000,4.4,Diésel,Manual,144535,Usado,77050.35,A3
1256.0,Mercedes,2020,3.4,Híbrido,Manual,156546,Nuevo,24532.47,GLC
1257.0,BMW,2008,5.0,Gasolina,Manual,125534,Usado,56703.88,X5
1258.0,BMW,2008,5.8,Diésel,Manual,256872,Nuevo,81406.7,Serie 5
1260.0,Mercedes,2002,5.9,Híbrido,Automática,123649,Nuevo,91256.46,GLA
1262.0,Ford,2001,5.1,Eléctrico,Manual,220073,Nuevo,60889.82,Fiesta
1263.0,Toyota,2023,2.4,Híbrido,Manual,223393,Nuevo,58366.77,Camry
1264.0,Honda,2000,1.7,Híbrido,Manual,86569,Nuevo,67733.57,CR-V
1266.0,Ford,2012,4.2,Eléctrico,Automática,159562,Nuevo,73956.04,Focus
1268.0,Toyota,2014,1.3,Gasolina,Automática,53806,Usado,32437.59,Prius
1269.0,Mercedes,2007,4.0,Diésel,Manual,75992,Nuevo,41812.25,GLC
1270.0,BMW,2011,5.5,Eléctrico,Automática,284464,Nuevo,64543.81,X3
1271.0,Audi,2021,2.9,Diésel,Automática,258852,Nuevo,57578.84,A4
1272.0,Ford,2011,2.1,Diésel,Manual,173217,Usado,96304.87,Fiesta
1273.0,Toyota,2013,3.2,Eléctrico,Manual,194760,Nuevo,22749.28,Prius
1275.0,Mercedes,2014,5.1,Gasolina,Manual,69837,Usado,59411.75,GLC
1276.0,BMW,2008,5.1,Diésel,Manual,138279,Nuevo,87456.56,X3
1277.0,Mercedes,2018,3.9,Híbrido,Automática,218811,Nuevo,93288.11,C-Class
1278.0,Ford,2019,2.8,Eléctrico,Manual,114780,Nuevo,36923.45,Mustang
1279.0,Audi,2021,5.0,Diésel,Manual,87081,Nuevo,11375.3,A4
1280.0,Audi,2007,3.8,Diésel,Automática,286160,Nuevo,45053.87,A3
1281.0,Audi,2020,5.1,Diésel,Manual,112099,Nuevo,42462.69,Q5
1283.0,Ford,2005,4.9,Híbrido,Manual,264068,Usado,45950.82,Mustang
1285.0,Honda,2018,3.1,Diésel,Manual,104987,Nuevo,39710.85,Accord
1286.0,Mercedes,2003,5.8,Diésel,Automática,54333,Nuevo,42708.0,GLC
1287.0,BMW,2022,3.7,Gasolina,Automática,215530,Nuevo,83046.34,Serie 5
1288.0,Toyota,2006,4.0,Gasolina,Manual,177171,Nuevo,12696.41,Prius
1291.0,Toyota,2011,3.9,Eléctrico,Automática,206553,Usado,19544.74,Prius
1292.0,Honda,2012,1.9,Híbrido,Automática,69767,Nuevo,75547.13,Accord
1293.0,Tesla,2002,1.3,Gasolina,Automática,104332,Nuevo,38857.38,Modelo X
1295.0,Ford,2011,4.8,Gasolina,Manual,6336,Usado,14457.06,Explorer
1296.0,Audi,2001,3.6,Diésel,Automática,206238,Nuevo,34109.11,A4
1297.0,Mercedes,2023,2.1,Diésel,Manual,279400,Nuevo,52582.17,GLA
1298.0,Toyota,2001,4.3,Híbrido,Automática,230517,Nuevo,27011.56,Prius
1299.0,Tesla,2022,1.4,Eléctrico,Manual,180889,Usado,56477.64,Modelo Y
1300.0,Tesla,2008,3.2,Eléctrico,Manual,295863,Nuevo,25877.13,Modelo X
1301.0,Tesla,2000,1.8,Eléctrico,Automática,45704,Nuevo,66759.55,Modelo X
1302.0,Toyota,2007,1.9,Diésel,Manual,292157,Nuevo,90913.66,RAV4
1303.0,Toyota,2022,2.0,Gasolina,Manual,226884,Nuevo,13121.42,Corolla
1304.0,Toyota,2005,2.9,Gasolina,Manual,167848,Nuevo,25578.52,Camry
1305.0,Toyota,2005,1.3,Diésel,Manual,272204,Nuevo,85220.19,Corolla
1306.0,Tesla,2021,3.0,Eléctrico,Manual,219182,Usado,64997.58,Modelo 3
1307.0,Tesla,2017,3.6,Eléctrico,Automática,78563,Usado,12477.35,Modelo S
1308.0,Honda,2016,3.4,Híbrido,Manual,135102,Nuevo,51203.26,CR-V
1309.0,Mercedes,2011,2.9,Híbrido,Automática,89779,Nuevo,24927.06,GLC
1310.0,Audi,2005,5.2,Eléctrico,Manual,164361,Usado,23914.16,Q7
1311.0,Ford,2007,1.7,Diésel,Manual,99704,Nuevo,94361.31,Fiesta
1313.0,Ford,2009,1.3,Híbrido,Automática,110234,Nuevo,71141.91,Explorer
1314.0,Mercedes,2000,1.4,Eléctrico,Manual,36491,Nuevo,27698.24,E-Class
1315.0,Mercedes,2012,3.9,Diésel,Manual,226621,Nuevo,16264.48,GLA
1316.0,Ford,2016,3.8,Gasolina,Automática,20448,Nuevo,87729.1,Focus
1317.0,Tesla,2002,5.4,Diésel,Automática,49294,Nuevo,5558.56,Modelo Y
1318.0,Ford,2007,3.8,Diésel,Automática,283590,Nuevo,41869.16,Fiesta
1319.0,Honda,2013,5.8,Híbrido,Automática,216461,Nuevo,31373.19,Civic
1320.0,BMW,2002,1.2,Diésel,Manual,85615,Nuevo,59185.74,X5
1321.0,Tesla,2015,1.5,Diésel,Manual,17101,Nuevo,28798.3,Modelo 3
1323.0,Audi,2019,1.9,Híbrido,Manual,150004,Nuevo,85753.79,A3
1324.0,Toyota,2023,3.7,Gasolina,Manual,90481,Nuevo,62302.94,Camry
1325.0,BMW,2016,4.2,Eléctrico,Automática,52802,Nuevo,18839.84,Serie 3
1327.0,Tesla,2005,5.7,Híbrido,Automática,210005,Nuevo,24708.62,Modelo Y
1328.0,Ford,2016,5.2,Gasolina,Manual,156434,Usado,46135.47,Mustang
1329.0,BMW,2013,2.5,Eléctrico,Automática,47842,Nuevo,66427.69,X3
1330.0,Audi,2016,1.4,Híbrido,Manual,46539,Nuevo,30833.31,Q7
1331.0,Mercedes,2007,1.8,Eléctrico,Manual,33717,Usado,41490.15,GLA
1332.0,Toyota,2010,1.6,Eléctrico,Manual,246281,Usado,74744.21,RAV4
1333.0,Toyota,2019,1.6,Diésel,Automática,186272,Usado,94101.54,Corolla
1335.0,Audi,2006,2.2,Híbrido,Manual,127922,Usado,5947.24,A4
1336.0,Ford,2020,2.8,Eléctrico,Automática,92447,Usado,37154.06,Focus
1338.0,Toyota,2016,4.4,Híbrido,Automática,12823,Nuevo,37221.49,RAV4
1339.0,Mercedes,2009,5.7,Eléctrico,Manual,29986,Usado,46445.54,E-Class
1340.0,BMW,2010,1.7,Híbrido,Automática,121682,Usado,65103.29,Serie 5
1341.0,Mercedes,2021,2.9,Eléctrico,Manual,64325,Usado,16507.16,E-Class
1343.0,Honda,2008,1.4,Eléctrico,Automática,57771,Nuevo,53226.57,Civic
1344.0,Audi,2023,1.0,Eléctrico,Manual,54973,Nuevo,34979.46,A3
1345.0,Ford,2004,4.4,Gasolina,Automática,145762,Usado,99153.11,Fiesta
1346.0,Honda,2016,4.2,Eléctrico,Manual,57888,Usado,45985.99,CR-V
1347.0,Toyota,2008,3.1,Diésel,Automática,10956,Nuevo,87630.92,Camry
1348.0,Mercedes,2016,3.4,Diésel,Manual,86839,Usado,90168.43,E-Class
1349.0,Mercedes,2023,3.1,Diésel,Manual,167605,Usado,84420.66,GLA
1350.0,Audi,2020,1.1,Eléctrico,Manual,101131,Nuevo,9455.33,Q7
1351.0,Tesla,2018,2.7,Diésel,Automática,187973,Usado,95035.94,Modelo Y
1352.0,Tesla,2006,1.9,Gasolina,Automática,11519,Usado,17230.54,Modelo Y
1353.0,BMW,2022,1.5,Híbrido,Automática,162187,Nuevo,8268.34,X5
1354.0,Audi,2008,5.8,Eléctrico,Automática,1832,Nuevo,44365.11,Q7
1355.0,BMW,2006,4.0,Diésel,Automática,113922,Usado,23490.23,X5
1357.0,Audi,2010,2.6,Híbrido,Manual,69715,Nuevo,32342.86,Q7
1359.0,Audi,2018,2.2,Diésel,Manual,37570,Nuevo,70055.56,Q7
1360.0,Tesla,2010,1.5,Gasolina,Manual,137687,Usado,22743.84,Modelo S
1361.0,BMW,2012,1.9,Híbrido,Automática,38311,Nuevo,56596.24,Serie 3
1362.0,BMW,2013,5.0,Diésel,Manual,103187,Nuevo,98710.52,X5
1363.0,Audi,2012,4.4,Híbrido,Automática,285578,Usado,46076.33,Q5
1364.0,Honda,2000,3.7,Gasolina,Manual,86879,Nuevo,65977.95,Fit
1366.0,Tesla,2011,5.6,Eléctrico,Automática,66202,Nuevo,18075.7,Modelo Y
1368.0,Ford,2011,2.4,Eléctrico,Manual,224491,Nuevo,85768.28,Mustang
1369.0,BMW,2007,2.7,Híbrido,Manual,79599,Nuevo,93569.04,X5
1370.0,BMW,2007,4.9,Eléctrico,Manual,164721,Usado,62117.43,X5
1371.0,Honda,2020,6.0,Híbrido,Manual,231436,Nuevo,18624.96,Accord
1372.0,Ford,2012,2.2,Diésel,Automática,116770,Nuevo,90639.8,Focus
1373.0,Ford,2011,5.4,Eléctrico,Automática,179693,Nuevo,21572.42,Fiesta
1374.0,Audi,2015,5.2,Híbrido,Automática,261051,Nuevo,38523.4,A3
1375.0,BMW,2000,2.1,Eléctrico,Automática,114300,Nuevo,40673.26,Serie 5
1376.0,Ford,2012,3.0,Eléctrico,Manual,191012,Nuevo,47492.7,Mustang
1377.0,Mercedes,2006,3.0,Eléctrico,Automática,171796,Usado,80065.75,GLC
1378.0,Honda,2004,5.9,Híbrido,Manual,162776,Nuevo,81203.72,Fit
1379.0,Mercedes,2007,1.9,Gasolina,Automática,241942,Nuevo,73367.23,GLA
1380.0,Mercedes,2013,5.0,Eléctrico,Automática,2526,Nuevo,7102.22,GLA
1381.0,Tesla,2022,2.7,Eléctrico,Automática,268718,Nuevo,58660.28,Modelo 3
1382.0,Tesla,2012,4.7,Diésel,Manual,270877,Usado,76011.83,Modelo Y
1383.0,Honda,2014,3.1,Gasolina,Manual,36051,Nuevo,47239.4,CR-V
1384.0,Mercedes,2022,3.9,Híbrido,Automática,15909,Usado,94768.92,GLA
1385.0,Ford,2016,5.2,Diésel,Automática,77338,Usado,83262.0,Focus
1386.0,BMW,2014,5.0,Eléctrico,Automática,290277,Usado,65624.73,Serie 3
1387.0,Honda,2019,5.3,Diésel,Manual,182643,Usado,10930.39,CR-V
1388.0,Audi,2017,1.3,Diésel,Manual,79062,Nuevo,66972.89,Q5
1389.0,Mercedes,2017,4.5,Eléctrico,Manual,181980,Nuevo,91600.06,C-Class
1390.0,Honda,2001,1.7,Gasolina,Automática,51458,Nuevo,41047.31,Civic
1391.0,Toyota,2003,3.1,Gasolina,Manual,222159,Nuevo,84622.59,Prius
1392.0,Toyota,2000,3.7,Diésel,Automática,287442,Nuevo,34750.31,Corolla
1393.0,Tesla,2003,3.0,Eléctrico,Manual,231946,Usado,59159.81,Modelo X
1394.0,BMW,2017,3.6,Híbrido,Automática,153263,Nuevo,66600.32,X3
1395.0,Ford,2004,6.0,Diésel,Automática,164164,Nuevo,69409.53,Focus
1397.0,BMW,2014,4.4,Diésel,Automática,206329,Nuevo,27289.12,X3
1398.0,BMW,2007,3.0,Diésel,Automática,62513,Usado,29925.11,X5
1399.0,BMW,2019,1.7,Eléctrico,Automática,145476,Usado,71883.89,Serie 5
1400.0,Audi,2016,1.8,Eléctrico,Manual,35198,Usado,21833.41,Q7
1401.0,Audi,2000,5.7,Híbrido,Automática,225295,Usado,49105.69,Q5
1402.0,Tesla,2011,5.4,Híbrido,Manual,264323,Nuevo,6903.27,Modelo Y
1403.0,Honda,2018,5.5,Gasolina,Manual,2019,Nuevo,18393.04,Civic
1404.0,Toyota,2014,6.0,Eléctrico,Automática,81455,Nuevo,69490.41,Corolla
1405.0,BMW,2008,2.0,Diésel,Manual,216311,Usado,76008.85,Serie 3
1406.0,Tesla,2006,2.8,Diésel,Automática,149776,Nuevo,15955.31,Modelo S
1408.0,Toyota,2008,3.4,Eléctrico,Automática,3420,Nuevo,14395.92,Corolla
1409.0,Mercedes,2009,3.1,Diésel,Manual,178725,Usado,46174.22,C-Class
1410.0,Ford,2001,2.8,Gasolina,Automática,16740,Nuevo,16981.03,Mustang
1411.0,Audi,2018,4.0,Gasolina,Automática,105789,Nuevo,46543.12,Q7
1412.0,Mercedes,2010,3.9,Diésel,Automática,19465,Nuevo,74549.33,E-Class
1413.0,Toyota,2012,1.8,Diésel,Automática,4131,Nuevo,69921.92,Corolla
1414.0,Mercedes,2009,3.4,Híbrido,Manual,10652,Nuevo,31643.75,E-Class
1416.0,Tesla,2017,3.9,Híbrido,Automática,245289,Usado,93132.65,Modelo Y
1417.0,Toyota,2018,2.1,Gasolina,Manual,89342,Nuevo,38014.82,Corolla
